url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://aromo.ru/fragrance/antonio-visconti-rebel-83769/;Rebel;Antonio Visconti;;Парфюмерная вода;;geliotrop, ilang-ilang, mandarin, rose;kedr, pachuli, sandal;benzoin, ladan, myrrh, pachuli
https://aromo.ru/fragrance/royal-cosmetic-platinum-e_g-81587/;Platinum E.G.;Royal Cosmetic;;Парфюмерная вода;;;bergamot, geranium, kedr, lily-of-the-valley, lavender, ptitgrejn-list-citrusovyh, rozmarin, sage, vetiver, jasmine;
https://aromo.ru/fragrance/beverly-hills-polo-club-beverly-hills-polo-club-joy-43734/;Joy;Beverly Hills Polo Club;;Парфюмерная вода;;;agave, apelsinovyj-cvet-flerdoranzh, violet, ginger, vetiver, zhasmin-sambak;
https://aromo.ru/fragrance/music-de-parfum-sol-89100/;SOL;Music de Parfum;;Парфюмерная вода;2016;;ambra, gurjan-balm, musk, pachuli, rose, sandal, oud, vanil, vetiver, jasmine;
https://aromo.ru/fragrance/ahmed-al-maghribi-oud-_-roses-2332029/;Oud & Roses;Ahmed Al Maghribi;;Парфюмерная вода;;lavender, lemon, peony, rose;white-flowers, ladan, sandal;ambra, dubovyj-moh, guajak, musk, oud
https://aromo.ru/fragrance/cindy-c-princess-diana-82519/;Princess Diana;Cindy C.;;Парфюмерная вода;;ananas, bergamot, black-currant, pink-pepper;iris, karamel, peach, jasmine;ambra, cashmeran, musk, pachuli, vanil
https://aromo.ru/fragrance/western-valley-avenue-london-ambree-toilet-water-eau-de-toilette-39809/;Ambree;Western Valley Avenue London;;Парфюмерная вода;;bergamot, elemi, pepper, tangerine;kedr, pachuli, sandal, jasmine;benzoin, labdanum, musk, vanil
https://aromo.ru/fragrance/diamond-parfum-bella-vista-43420/;Bella Vista;Diamond Parfum;;Парфюмерная вода;;ananas, bergamot, grapefruit, cardamom, peach, sliva;geliotrop, gvozdika, iris, lily-of-the-valley, magnolija, palisander, rose, jasmine;ambra, kastoreum, kedr, cinnamon, musk, sandal, vanil
https://aromo.ru/fragrance/mazzolari-monforte-2-perfume-water-eau-de-parfum-74505/;Monforte 2;Mazzolari;;Парфюмерная вода;;orange, bergamot, lemon;cardamom, nutmeg, rose, zhasmin-grandiflorum;ambra, vanil
https://aromo.ru/fragrance/lootah-palomino-873367/;Palomino;Lootah;;Парфюмерная вода;;;incenses, drevesnyje-noty;
https://aromo.ru/fragrance/catherine-malandrino-r_ver-de-moi-dream-perfume-water-eau-de-parfum-2289918/;Rêver de Moi Dream;Catherine Malandrino;;Парфюмерная вода;;jabloko, mandarin, reven;lily-of-the-valley, lavender, magnolija, peony;ambretta, tonka-bean, musk, vanil
https://aromo.ru/fragrance/emper-discovery-perfume-water-eau-de-parfum-52528/;Discovery;Emper;;Парфюмерная вода;;orange, bitter-orange, jasmine;apelsinovyj-cvet-flerdoranzh, jasmine;mod, vanil
https://aromo.ru/fragrance/the-c-collection-beau-suave-43244/;Beau Suave;The C. Collection;;Парфюмерная вода;;kokos, rom;tonka-bean, sage;cardamom, sandal, teak-wood
https://aromo.ru/fragrance/rasasi-fighting-temptation-perfume-water-eau-de-parfum-57356/;Fighting Temptation;Rasasi;;Парфюмерная вода;;bergamot, lime, lemon, mandarin;frezija, coriander, morskije-noty;dubovyj-moh, musk, pachuli, virginia-cedar
https://aromo.ru/fragrance/giorgio-monti-monti-stone-perfume-water-eau-de-parfum-74641/;Monti Stone;Giorgio Monti;;Парфюмерная вода;;;ambra, drevesnyje-noty, lotos, magnolija, musk, peony;
https://aromo.ru/fragrance/coscentra-just-b-happy_-_-purple-spice-66098/;Just B Happy! Purple Spice;Coscentra;;Парфюмерная вода;;;;
https://aromo.ru/fragrance/syed-junaid-alam-athar-913033/;Athar;Junaid Perfumes;;Парфюмерная вода;;citruses;pepper, spices;drevesnyje-noty, musk
https://aromo.ru/fragrance/parfums-louis-armand-talisman-de-chance-91441/;Talisman De Chance;Parfums Louis Armand;;Парфюмерная вода;;bergamot, lily-of-the-valley, siren, tangerine;violet, ilang-ilang, tuberoza, jasmine;iris, musk, sandal, ambergris, vanil
https://aromo.ru/fragrance/star-trek-pon-farr-81925/;Pon Farr;Star Trek;;Парфюмерная вода;;violet, nektarin, orchid;sliva-mirabel, vanil, jasmine;musk, pachuli, sandal
https://aromo.ru/fragrance/yanina-yakusheva-perfumes-albion-686231/;Albion;Yanina Yakusheva Perfumes;;Парфюмерная вода;;;floral-notes, pochva;
https://aromo.ru/fragrance/nez-a-nez-figues-et-garcons-57378/;Figues et Garcons;Nez à Nez;;Парфюмерная вода;;list-inzhira, ptitgrejn-list-citrusovyh, green-notes;inzhir, kivi, reven;musk, sandal, virginia-cedar
https://aromo.ru/fragrance/next-milan-740601/;Milan;Next;;Парфюмерная вода;;dyna, zelenoje-jabloko;violet, magnolija;ambra, sandal
https://aromo.ru/fragrance/estelle-vendome-love-intention-purple-70745/;Love Intention Purple;Estelle Vendome;;Парфюмерная вода;2007;;;
https://aromo.ru/fragrance/queensunited-nihan-2313594/;Nihan;#QueensUnited;;Парфюмерная вода;2018;bergamot, kokosovoe-molochko;apelsinovyj-cvet-flerdoranzh, lily-of-the-valley, tuberoza, zhasmin-sambak;tonka-bean, musk, sandal, vanil
https://aromo.ru/fragrance/baug-sons-vibes-pour-homme-95924/;Vibes pour Homme;Baug Sons;;Парфюмерная вода;;lavender, neroli, ptitgrejn-list-citrusovyh;rose, sage, jasmine;ambra, dubovyj-moh, kedr, sandal, vetiver
https://aromo.ru/fragrance/ricarda-m-no_-1-night-76993/;No. 1 Night;Ricarda M.;;Парфюмерная вода;;kokos, mandarin, nutmeg;floral-notes;ambra, kedr, sandal
https://aromo.ru/fragrance/nature-republic-forest-breeze-739085/;Forest Breeze;Nature Republic;;Парфюмерная вода;;;floral-notes, drevesnyje-noty;
https://aromo.ru/fragrance/zenadora-by-zenadora-68609/;L'Eau de... Parfum;Zenadora;;Парфюмерная вода;2006;elemi, raspberry, rose;guajak, ladan, pachuli, tuberoza;benzoin, labdanum, myrrh
https://aromo.ru/fragrance/crystal-parfum-crystal-patchouli-2316623/;Crystal Patchouli;Crystal Parfum;;Парфюмерная вода;2019;geranium, pachuli, green-notes;eucalyptus, cinnamon, mimosa, pachuli;kedr, marshmallows, musk, pachuli
https://aromo.ru/fragrance/unna-parfum-n-21-unna-859973/;№21;Unna Parfum;;Парфюмерная вода;;;iris, sandal, suhofrukty, tabak, vanil, vishna;
https://aromo.ru/fragrance/the-fragrance-engineers-amore-4-psyche-672865/;Amore 4 Psyche;The Fragrance Engineers;;Парфюмерная вода;;grapefruit, lime, mint;champaka, raspberry, rose;musk, pachuli, vanil
https://aromo.ru/fragrance/arabian-oud-asrar-1026223/;Asrar;Arabian Oud;;Парфюмерная вода;;cardamom, lavandin, pink-pepper;ambra, karamel, oud;musk, vanil
https://aromo.ru/fragrance/georges-mezotti-sunset-juice-90763/;Sunset Juice;Georges Mezotti;;Парфюмерная вода;;grusha, fresh-notes;ilang-ilang, rose;ambra, white-musk
https://aromo.ru/fragrance/robertier-oriental-floral-78877/;Oriental Floral;Robertier;;Парфюмерная вода;1970;;;
https://aromo.ru/fragrance/bob-mackie-iridescence-perfume-water-eau-de-parfum-64479/;Iridescence;Bob Mackie;;Парфюмерная вода;;buton-chernoj-smorodiny, peach;frezija, iris, rose;tonka-bean, musk, sandal, vanil
https://aromo.ru/fragrance/m-micallef-crystal-woman-_-21-perfume-water-eau-de-parfum-50664/;Crystal Woman № 21;M. Micallef;;Парфюмерная вода;;;kedr, lily-of-the-valley, mandarin, peach, reven, jasmine;
https://aromo.ru/fragrance/espri-parfum-sensuelle-702689/;Sensuelle;Espri Parfum;;Парфюмерная вода;;;floral-notes, drevesnyje-noty, musk;
https://aromo.ru/fragrance/estiara-frio-noir-arouse-perfume-water-eau-de-parfum-59261/;Frio Noir Arouse;Estiara;;Парфюмерная вода;;bitter-orange, nasturcija, neroli;durman, peach, rose;ambra, musk, vanil
https://aromo.ru/fragrance/aldo-vandini-tender-455124/;Tender;Aldo Vandini;;Парфюмерная вода;;orange, grapefruit;gibiskus, kokos, orchid, rose, jasmine;kedr, musk, vanil
https://aromo.ru/fragrance/ricarda-m-magic-skin-care-basic-_-blue-breeze-71759/;Magic Skin Care Basic Blue Breeze;Ricarda M.;;Парфюмерная вода;;citruses, mint, fresh-notes;morskije-noty, sage, jasmine;drevesnyje-noty, musk, vanil
https://aromo.ru/fragrance/reyane-tradition-acqua-di-parisis-sublime-891267/;Acqua Di Parisis Sublime;Reyane Tradition;;Парфюмерная вода;;iris, jablonevyj-cvet;citruses;neroli
https://aromo.ru/fragrance/lucien-george-eve_s-apple-56216/;Eve's Apple;Lucien George;;Парфюмерная вода;;;ambra, grapefruit, magnolija, musk, rose, sandal, zelenoje-jabloko, lily;
https://aromo.ru/fragrance/a-p-durand-magic-life-71735/;Magic Life;A. P. Durand;;Парфюмерная вода;;jabloko, kokos, peach;apelsinovyj-cvet-flerdoranzh, rose, tuberoza;musk, vanil
https://aromo.ru/fragrance/parfums-sophiste-guillotine-61430/;Guillotine;Parfums Sophiste;;Парфюмерная вода;2012;grapefruit, red-orange;pomidor, spices;dubovyj-moh
https://aromo.ru/fragrance/dermacol-bitter-cacao-_-vanilla-384705/;Bitter Cacao & Vanilla;Dermacol;;Парфюмерная вода;;orange, grapefruit, lemon;precious-woods, peony, shokolad;white-musk, vanil, vetiver
https://aromo.ru/fragrance/patron-femme-hypnosis-57120/;Femme Hypnosis;Patron;;Парфюмерная вода;2010;;ambra, kedr, musk, osmantus, peach, peony, siren, visterija, green-tea, green-notes;
https://aromo.ru/fragrance/frog-skin-parfum-black-ink-perfume-water-eau-de-parfum-1804249/;Black Ink;Frog Skin Parfum;;Парфюмерная вода;;;chernila, musk;
https://aromo.ru/fragrance/bruno-fazzolari-room-237-84835/;Room 237;Bruno Fazzolari / Fzotic;;Парфюмерная вода;;;dagil, kostus, ladan, opopanax, taragon, vinyl, canadian-horseweed;
https://aromo.ru/fragrance/ard-al-zaafaran-nadini-perfume-water-eau-de-parfum-611695/;Nadini;Ard Al Zaafaran;;Парфюмерная вода;;black-currant, klubnika, krasnaja-smorodina, mango;floral-notes;vanil
https://aromo.ru/fragrance/m-micallef-golden-melody-perfume-water-eau-de-parfum-60787/;Golden Melody;M. Micallef;;Парфюмерная вода;;;orange, chaj, geranium, mandarin, rose;
https://aromo.ru/fragrance/ekoz-soldier-89121/;Soldier;Ekoz;;Парфюмерная вода;;grapefruit, morskije-noty;hedione-gedion, laurel;ambra, dubovyj-moh, guajak, pachuli
https://aromo.ru/fragrance/next-la-mode-739925/;La Mode;Next;;Парфюмерная вода;;zelenoje-jabloko;iris;ambra, musk
https://aromo.ru/fragrance/la-cristallerie-des-parfums-aeria-rubeus-469328/;Aeria Rubeus;La Cristallerie des Parfums;;Парфюмерная вода;;;kokosovoe-molochko, lemon, mint, pepper, trava;
https://aromo.ru/fragrance/carlo-bossi-spartacus-760893/;Spartacus;Carlo Bossi;;Парфюмерная вода;;bergamot, coriander, mandarin;orange, geranium, sage;tonka-bean, mod, tabak
https://aromo.ru/fragrance/love-passport-love-passport-70844/;Love Passport;Love Passport;;Парфюмерная вода;;jezhevika, mandarin;peach, rose, jasmine;ambra, musk
https://aromo.ru/fragrance/omerta-crazy-glamour-50390/;Crazy Glamour;Omerta;;Парфюмерная вода;;pink-pepper;pachuli, rose;kedr, musk
https://aromo.ru/fragrance/espri-parfum-azure-sea-626979/;Azure Sea;Espri Parfum;;Парфюмерная вода;;citruses;bergamot;musk
https://aromo.ru/fragrance/s4p-skiron-88702/;Skiron;S4P;;Парфюмерная вода;2012;cvetok-mindala, cinnamon, sage;cloves, myrrh, visterija;guajak, opopanax, palmaroza
https://aromo.ru/fragrance/a-b-r-barlach-bond_-james-bond-le-parfum-perfume-water-eau-de-parfum-45320/;Bond. James Bond Le Parfum;A.B.R. Barlach;;Парфюмерная вода;1997;citruses;floral-notes;musk, vanil
https://aromo.ru/fragrance/prive-n-everyday-56205/;Everyday;Prive;;Парфюмерная вода;;mandarin, sliva;frezija, rose, sandal;white-musk, benzoin
https://aromo.ru/fragrance/antonio-visconti-sea-island-86989/;Sea Island;Antonio Visconti;;Парфюмерная вода;;bergamot, mirta, morskije-vodorosli;ilang-ilang, ozone, rozmarin, rose;morskije-vodorosli, pachuli, sandal
https://aromo.ru/fragrance/damien-bash-parfum-lucifer-2-79940/;Parfum Lucifer 2;Damien Bash;;Парфюмерная вода;;;bergamot, grapefruit, cardamom, papaja, pepper, siren, green-tea, jasmine;
https://aromo.ru/fragrance/estiara-fleur-noir-perfume-water-eau-de-parfum-57878/;Fleur Noir;Estiara;;Парфюмерная вода;;citruses, gardenija, ilang-ilang, jasmine;orchid, rose, spices;ambra, pachuli, sandal, vanil
https://aromo.ru/fragrance/cindy-c-pandore-79716/;Pandore;Cindy C.;;Парфюмерная вода;;orange, bergamot, hyacinth;frezija, list-fialki, magnolija;musk, sandal, vanil
https://aromo.ru/fragrance/jack-black-signature-black-mark-_-kashmir-saffron-_-red-cedar-88205/;Signature Black Mark - Kashmir Saffron & Red Cedar;Jack Black;;Парфюмерная вода;;;coriander, kozha, red-cedar, saffron;
https://aromo.ru/fragrance/halis-musk-75500/;Pure Musk;Khalis;;Парфюмерная вода;;;ambra, anise, white-musk, white-flowers, violet, gourmand-notes, mindal;
https://aromo.ru/fragrance/xl---extra-large-x-97962/;X;XL - Extra Large;;Парфюмерная вода;;;citruses, fruity-notes;
https://aromo.ru/fragrance/susanne-lang-cashmere-47131/;Cashmere;Susanne Lang;;Парфюмерная вода;;;ambra, cashmeran, ladan, saffron, spices;
https://aromo.ru/fragrance/rasasi-insherah-silver-perfume-water-eau-de-parfum-64223/;Insherah Silver;Rasasi;;Парфюмерная вода;;bergamot, saffron;violet, rose, jasmine;kedr, musk, pachuli, sandal, oud
https://aromo.ru/fragrance/western-valley-avenue-london-narcissus-76069/;Narcissus;Western Valley Avenue London;;Парфюмерная вода;;bergamot, vanil;floral-notes, violet, rose, jasmine;ambra, musk, pachuli
https://aromo.ru/fragrance/susanne-lang-midnight-orchid-73564/;Midnight Orchid;Susanne Lang;;Парфюмерная вода;;;musk, orchid, vanil, jasmine;
https://aromo.ru/fragrance/marc-joseph-unvo-men-882225/;Unvo Men;Marc Joseph;;Парфюмерная вода;;bergamot, grapefruit, lemon;white-cedar, cardamom, pepper;ambra, musk
https://aromo.ru/fragrance/friedemodin-oriental-woody-78916/;Oriental Woody;Friedemodin;;Парфюмерная вода;;bergamot, list-inzhira, mandarin, pink-pepper, saffron;iris, licorice, caraway, jasmine;kedr, labdanum, ladan, pachuli, sandal
https://aromo.ru/fragrance/ekoz-glamorama-_red-60423/;Glamorama (red);Ekoz;;Парфюмерная вода;;orange, mango, strastocvet;magnolija, peach, voda;drevesnyje-noty, musk
https://aromo.ru/fragrance/asgharali-ashwaq-797267/;Ashwaq;Asgharali;;Парфюмерная вода;;ambra, musk, jasmine;ambra, drevesnyje-noty, jasmine;musk, spices
https://aromo.ru/fragrance/karen-low-pure-sensation-for-women-perfume-water-eau-de-parfum-83075/;Pure Sensation For Women;Karen Low;;Парфюмерная вода;;;ambra, geliotrop, lemon, musk, sandal, vanil, vodnye-tsvety;
https://aromo.ru/fragrance/yas-perfumes-piedra-81173/;Piedra;Yas Perfumes;;Парфюмерная вода;;bergamot;tonka-bean;white-musk
https://aromo.ru/fragrance/samantha-faiers-la-bella-66973/;La Bella;Samantha Faiers;;Парфюмерная вода;2014;vanil;benzoin, fruity-notes, iris;karamel, musk
https://aromo.ru/fragrance/ortigia-sicilia-pomegranate-perfume-water-eau-de-parfum-81869/;Pomegranate;Ortigia Sicilia;;Парфюмерная вода;;;granat;
https://aromo.ru/fragrance/rheyms-pure-hasch-83004/;Pure Hasch;Rheyms;;Парфюмерная вода;;;labdanum, lavender, sandal, tabak, oud;
https://aromo.ru/fragrance/charrier-parfums-sarine-86629/;Sarine;Charrier Parfums;;Парфюмерная вода;;lemon, pink-pepper;hyacinth, iris, jasmine;ambra, white-musk, pachuli, vetiver
https://aromo.ru/fragrance/code-3408-jardin-fleuri/;Jardin Fleuri;Christian Breton;;Парфюмерная вода;;;buton-chernoj-smorodiny, grapefruit, lemon, musk, pachuli, vanil;
https://aromo.ru/fragrance/just-jack-moroccan-green-2320062/;Moroccan Green;Just Jack;;Парфюмерная вода;;bergamot, mozhzhevelnik-plody, pepper, pink-pepper;satin, kedr, thuja;pachuli, sandal, vetiver
https://aromo.ru/fragrance/instyle-sex-in-the-city-love-87544/;Sex In The City Love;Instyle;;Парфюмерная вода;2006;;floral-notes;
https://aromo.ru/fragrance/callaghan-lilith-69838/;Lilith;Callaghan;;Парфюмерная вода;1994;;apelsinovyj-cvet-flerdoranzh, benzoin, bergamot, cyclamen, galbanum, cardamom, cinnamon, lily-of-the-valley, mandarin, neroli, plushh, ptitgrejn-list-citrusovyh, sandal, vanil, virginia-cedar, jasmine, lily;
https://aromo.ru/fragrance/love-in-written-to-my-heart-perfume-water-eau-de-parfum-2396782/;To My Heart;Love In Written;;Парфюмерная вода;2019;bergamot, gvozdika, sliva;frangipani, pink-pepper, tuberoza;apelsinovyj-cvet-flerdoranzh, musk, vanil
https://aromo.ru/fragrance/marc-joseph-in-paris-880633/;In Paris;Marc Joseph;;Парфюмерная вода;;orange, black-currant, raspberry, mandarin;geranium, list-fialki, magnolija, rose;musk, pachuli, palisander, vanil
https://aromo.ru/fragrance/10th-avenue-karl-antony-alyson-39317/;Alyson;10th Avenue Karl Antony;;Парфюмерная вода;;klukva, raspberry, peach;cvetok-mindala, ilang-ilang, jasmine;kedr, mod, musk
https://aromo.ru/fragrance/eclectic-collections-moonstruck-perfume-water-eau-de-parfum-74737/;Moonstruck;Eclectic Collections;;Парфюмерная вода;;frezija, lichi, peony;lily-of-the-valley, magnolija, rose;ambra, musk, virginia-cedar
https://aromo.ru/fragrance/rasasi-abeer-perfume-water-eau-de-parfum-37637/;Abeer;Rasasi;;Парфюмерная вода;;bergamot, ilang-ilang, lavender, saffron;ambra, geranium, kedr, rose, jasmine;musk, pachuli, sandal
